nome,idade,email,genero,cep,cidade_estado,bairro,user_ativo,produto,produto_valor,data_compra
Sandra Gilbert,32,anafreisa.teste@gmail.com,M,16023110,Araçatuba/SP,Conjunto Habitacional Claudionor Cinti,0,Vinho Branco,56.9,2021-03-11
Sharon Hanna,32,anafreisa.teste@gmail.com,F,45989356,Teixeira de Freitas/BA,Nanuque,1,Tequila,95.99,2021-03-31
David Martin,23,anafreisa.teste@gmail.com,M,7144885,Guarulhos/SP,Recreio São Jorge,1,Vinho Tinto,69.9,2021-03-25
Natasha Scott,25,anafreisa.teste@gmail.com,F,8810100,Mogi das Cruzes/SP,Vila Suissa,0,Refrigerante Cola,3.5,2021-02-28
Bonnie Mcgee,72,anafreisa.teste@gmail.com,F,71573404,Brasília/DF,Paranoá,1,Vinho Branco,56.9,2021-03-28
Connie Huff,22,anafreisa.teste@gmail.com,M,30411189,Belo Horizonte/MG,Prado,0,Refrigerante Cola,3.5,2021-03-09
Mary Mcdonald,27,anafreisa.teste@gmail.com,F,63907050,Quixadá/CE,Campo Velho,0,Água,2.29,2021-03-14
Christina Miranda,32,anafreisa.teste@gmail.com,M,93410210,Novo Hamburgo/RS,Centro,0,Refrigerante Cola,3.5,2021-03-20
Christopher Garcia,36,anafreisa.teste@gmail.com,M,76812695,Porto Velho/RO,Três Marias,1,Vodka,33.8,2021-03-27
Madison Nguyen,27,anafreisa.teste@gmail.com,F,11523330,Cubatão/SP,Vila São José,0,Refrigerante Cola,3.5,2021-03-07
Nicole Robles,32,anafreisa.teste@gmail.com,M,38066152,Uberaba/MG,Vila Militar,0,Tequila,95.99,2021-03-05
Mark Joseph,50,anafreisa.teste@gmail.com,M,6056340,Osasco/SP,City Bussocaba,1,Refrigerante Guaraná,2.3,2021-03-23
Brooke Jenkins,47,anafreisa.teste@gmail.com,F,86056873,Londrina/PR,Jardim Maracanã,0,Cerveja,4.0,2021-03-19
Justin Lawson,32,anafreisa.teste@gmail.com,M,9240600,Santo André/SP,Vila Alto de Santo André,0,whisky,129.0,2021-03-15
Janet Sanchez,35,anafreisa.teste@gmail.com,F,31870660,Belo Horizonte/MG,Ribeiro de Abreu,0,Gelo,10.2,2021-02-06
Benjamin Berg,52,anafreisa.teste@gmail.com,F,6866200,Itapecerica da Serra/SP,Parque Jandaia,1,Tequila,95.99,2021-03-31
Beth Jones,28,anafreisa.teste@gmail.com,M,87047711,Maringá/PR,Bom Jardim,1,Cerveja,4.0,2021-03-23
Thomas Curry,78,anafreisa.teste@gmail.com,M,25555030,São João de Meriti/RJ,Farrula,0,whisky,129.0,2021-03-16
Olivia Mendoza,47,anafreisa.teste@gmail.com,F,86079180,Londrina/PR,Pacaembu,0,Refrigerante Guaraná,2.3,2021-03-06
Alex Price,55,anafreisa.teste@gmail.com,M,85905620,Toledo/PR,Jardim Gisela,0,Refrigerante Guaraná,2.3,2021-03-22
Perry Wolfe,27,anafreisa.teste@gmail.com,F,66830240,Belém/PA,Tapanã (Icoaraci),1,Cerveja,4.0,2021-03-30
Rachael Martinez,23,anafreisa.teste@gmail.com,M,23064210,Rio de Janeiro/RJ,Inhoaíba,1,Vinho Tinto,69.9,2021-03-26
Shaun Moore,47,anafreisa.teste@gmail.com,M,73808565,Formosa/GO,Parque União,0,Vinho Branco,56.9,2021-03-13
Austin Carter,74,anafreisa.teste@gmail.com,F,17527575,Marília/SP,Núcleo Habitacional José Teruel Martinez,0,Cerveja,4.0,2021-03-22
Michael Lutz,27,anafreisa.teste@gmail.com,F,75106115,Anápolis/GO,Jardim São Paulo,0,whisky,129.0,2021-03-10
Kathleen Taylor,31,anafreisa.teste@gmail.com,M,31985440,Belo Horizonte/MG,Dom Silvério,0,Refrigerante Cola,3.5,2021-03-04
Steven Martin,22,anafreisa.teste@gmail.com,M,65092363,São Luís/MA,Arraial,0,Vinho Branco,56.9,2021-03-18
Jessica Lyons,19,anafreisa.teste@gmail.com,M,53220520,Olinda/PE,Peixinhos,0,Cerveja,4.0,2021-03-04
Juan Fowler,51,anafreisa.teste@gmail.com,F,40323202,Salvador/BA,IAPI,1,Refrigerante Guaraná,2.3,2021-03-29
Dawn Romero,36,anafreisa.teste@gmail.com,M,2936120,São Paulo/SP,Vila Pereira Barreto,0,Tequila,95.99,2021-03-14
Johnathan Dixon,63,anafreisa.teste@gmail.com,M,79100150,Campo Grande/MS,Vila Alba,0,Refrigerante Guaraná,2.3,2021-03-15
Douglas Pierce,34,anafreisa.teste@gmail.com,M,65090786,São Luís/MA,Maracanã,1,Refrigerante Cola,3.5,2021-03-26
Keith Sanders,51,anafreisa.teste@gmail.com,F,13223453,Várzea Paulista/SP,Residencial das Flores,0,Água,2.29,2021-02-04
Megan Lawrence,24,anafreisa.teste@gmail.com,F,80310190,Curitiba/PR,Santa Quitéria,1,Vinho Branco,56.9,2021-03-28
Rachel Gonzalez,28,anafreisa.teste@gmail.com,M,73355103,Brasília/DF,Setor Residencial Leste (Planaltina),1,Refrigerante Guaraná,2.3,2021-03-30
Samuel Parker,31,anafreisa.teste@gmail.com,M,4324220,São Paulo/SP,Vila do Encontro,1,Vinho Branco,56.9,2021-03-25
Xavier Anderson,68,anafreisa.teste@gmail.com,F,8599490,Itaquaquecetuba/SP,Campo da Venda,0,Tequila,95.99,2021-02-19
Mark Molina,28,anafreisa.teste@gmail.com,M,36033230,Juiz de Fora/MG,Teixeiras,0,Tequila,95.99,2021-03-03
Michelle Stone,30,anafreisa.teste@gmail.com,F,86605534,Rolândia/PR,Conjunto Habitacional San Fernando,1,Cerveja,4.0,2021-03-26
Matthew Allen,44,anafreisa.teste@gmail.com,M,26550780,Mesquita/RJ,Santo Elias,0,Cerveja,4.0,2021-03-21
Stephanie Simpson,19,anafreisa.teste@gmail.com,F,42700280,Lauro de Freitas/BA,Recreio Ipitanga,0,Refrigerante Guaraná,2.3,2021-03-22
Terry Christensen,26,anafreisa.teste@gmail.com,F,89082320,Indaial/SC,Rio Morto,0,whisky,129.0,2021-03-22
Barbara Smith,43,anafreisa.teste@gmail.com,F,93211699,Sapucaia do Sul/RS,Carioca,0,Refrigerante Guaraná,2.3,2021-03-11
Kimberly Williams,21,anafreisa.teste@gmail.com,M,24867072,Itaboraí/RJ,Parque Aurora (Itambi),0,Tequila,95.99,2021-03-15
Deborah Johnson,64,anafreisa.teste@gmail.com,F,49025370,Aracaju/SE,Jardins,0,Cerveja,4.0,2021-03-03
Dawn Donaldson,29,anafreisa.teste@gmail.com,M,14040340,Ribeirão Preto/SP,Jardim Recreio,1,Refrigerante Cola,3.5,2021-03-23
Megan Hess,39,anafreisa.teste@gmail.com,F,81070000,Curitiba/PR,Portão,0,Água,2.29,2021-03-06
Lawrence Long,23,anafreisa.teste@gmail.com,F,8725270,Mogi das Cruzes/SP,Conjunto Habitacional Brás Cubas,0,Refrigerante Cola,3.5,2021-03-13
Michael Baker,27,anafreisa.teste@gmail.com,F,57311580,Arapiraca/AL,Senador Teotônio Vilela,0,Cerveja,4.0,2021-03-11
William Hanson DDS,53,anafreisa.teste@gmail.com,M,73403136,Brasília/DF,Setor Mansões Itiquira (Planaltina),1,Vinho Branco,56.9,2021-03-26
Ashley Simpson,21,anafreisa.teste@gmail.com,M,91781200,Porto Alegre/RS,Chapéu do Sol,1,whisky,129.0,2021-03-26
Luis Martin,18,anafreisa.teste@gmail.com,M,20972344,Rio de Janeiro/RJ,Jacaré,0,Água,2.29,2021-03-20
Christopher Cooke,61,anafreisa.teste@gmail.com,F,18035090,Sorocaba/SP,Centro,0,Vodka,33.8,2021-03-18
Nicholas Hayden,18,anafreisa.teste@gmail.com,M,12904270,Bragança Paulista/SP,Vila Santa Libânia,1,Água,2.29,2021-03-23
Haley Silva,48,anafreisa.teste@gmail.com,M,21832313,Rio de Janeiro/RJ,Senador Camará,0,Vinho Tinto,69.9,2021-03-16
Mary Mack,61,anafreisa.teste@gmail.com,M,88032195,Florianópolis/SC,Saco Grande,0,Vinho Tinto,69.9,2021-03-05
Maureen Garcia,61,anafreisa.teste@gmail.com,M,12524010,Guaratinguetá/SP,Vila Rosa,0,Tequila,95.99,2021-03-13
Amy Stokes,66,anafreisa.teste@gmail.com,M,3720040,São Paulo/SP,Vila Paulistania,1,Vodka,33.8,2021-03-25
Dr. Robert Moore,41,anafreisa.teste@gmail.com,M,21072400,Rio de Janeiro/RJ,Penha,0,Gelo,10.2,2021-03-08
Linda Singh,48,anafreisa.teste@gmail.com,F,4050060,São Paulo/SP,Mirandópolis,0,Vinho Tinto,69.9,2021-03-11
Roy Peterson,38,anafreisa.teste@gmail.com,M,1014912,São Paulo/SP,Centro,1,Cerveja,4.0,2021-03-25
Matthew Johnson,31,anafreisa.teste@gmail.com,M,83301047,Piraquara/PR,Vila Ipanema,0,Cerveja,4.0,2021-03-20
Timothy Aguilar,41,anafreisa.teste@gmail.com,F,55608210,Vitória de Santo Antão/PE,Alto José Leal,0,Cerveja,4.0,2021-03-16
Pedro Sutton,45,anafreisa.teste@gmail.com,M,45210128,Jequié/BA,Mandacaru,0,Refrigerante Guaraná,2.3,2021-03-07
Kyle Sullivan,38,anafreisa.teste@gmail.com,M,59621373,Mossoró/RN,Barrocas,1,Refrigerante Cola,3.5,2021-03-23
Dawn Oconnor,52,anafreisa.teste@gmail.com,M,3703110,São Paulo/SP,Jardim Jaú (Zona Leste),1,Gelo,10.2,2021-03-25
Daniel Arnold,42,anafreisa.teste@gmail.com,M,60533070,Fortaleza/CE,Conjunto Ceará II,0,Tequila,95.99,2021-03-14
Guy Irwin,43,anafreisa.teste@gmail.com,F,14807254,Araraquara/SP,Jardim Martinez,0,Vodka,33.8,2021-03-06
Christopher Hart,51,anafreisa.teste@gmail.com,M,74971310,Aparecida de Goiânia/GO,Setor Marista Sul,1,whisky,129.0,2021-03-30
Megan Chen,21,anafreisa.teste@gmail.com,M,87030211,Maringá/PR,Zona 07,0,Água com gás,3.29,2021-03-18
Brandi Becker,31,anafreisa.teste@gmail.com,M,26070096,Nova Iguaçu/RJ,Boa Esperança,1,whisky,129.0,2021-03-25
Jennifer Williams,30,anafreisa.teste@gmail.com,F,1017911,São Paulo/SP,Sé,0,Refrigerante Cola,3.5,2021-02-07
Stacey Young,49,anafreisa.teste@gmail.com,M,11602200,São Sebastião/SP,Enseada,0,whisky,129.0,2021-03-06
Mark Mckee,26,anafreisa.teste@gmail.com,M,74670540,Goiânia/GO,Santa Genoveva,0,Cerveja,4.0,2021-03-09
Monica Davis,26,anafreisa.teste@gmail.com,F,61602315,Caucaia/CE,Itambé,0,Vinho Branco,56.9,2021-03-02
Keith Rivera,27,anafreisa.teste@gmail.com,M,53640670,Igarassu/PE,Agamenon Magalhães,0,Refrigerante Guaraná,2.3,2021-03-12
Heather Carlson,25,anafreisa.teste@gmail.com,F,30662075,Belo Horizonte/MG,Tirol (Barreiro),1,Cerveja,4.0,2021-03-30
Jason Jones,28,anafreisa.teste@gmail.com,F,7022231,Guarulhos/SP,Vila Maria Tereza,0,Vodka,33.8,2021-02-25
Alexander Rogers,48,anafreisa.teste@gmail.com,F,29933040,São Mateus/ES,Carapina,0,Gelo,10.2,2021-02-06
Adam Young,48,anafreisa.teste@gmail.com,F,66843326,Belém/PA,Água Boa (Outeiro),0,Refrigerante Guaraná,2.3,2021-03-13
Lisa Wall,67,anafreisa.teste@gmail.com,F,28145971,São Sebastião de Campos (Campos dos Goytacazes)/RJ  - Distrito,São Sebastião de Campos,0,Vodka,33.8,2021-02-25
John Pham,45,anafreisa.teste@gmail.com,F,21070868,Rio de Janeiro/RJ,Penha,0,Água,2.29,2021-03-15
Jason Anderson,23,anafreisa.teste@gmail.com,F,16013428,Araçatuba/SP,Concórdia IV,0,Refrigerante Guaraná,2.3,2021-02-24
Miranda Key,32,anafreisa.teste@gmail.com,M,57039875,Maceió/AL,Ipioca,1,Refrigerante Cola,3.5,2021-03-26
Tabitha Gordon,18,anafreisa.teste@gmail.com,M,72339031,Brasília/DF,Samambaia Norte (Samambaia),1,Cerveja,4.0,2021-03-23
Kimberly Stone,38,anafreisa.teste@gmail.com,F,85501045,Pato Branco/PR,Centro,0,Gelo,10.2,2021-03-08
Lori Johnson,51,anafreisa.teste@gmail.com,F,74922500,Aparecida de Goiânia/GO,Sítios Santa Luzia,0,Vinho Tinto,69.9,2021-03-08
Randall Barton,66,anafreisa.teste@gmail.com,M,4041040,São Paulo/SP,Vila Clementino,1,Vinho Branco,56.9,2021-03-29
Frank Cummings,20,anafreisa.teste@gmail.com,F,14876030,Jaboticabal/SP,Jardim Perina,0,Vinho Tinto,69.9,2021-02-26
Shelly Reyes,29,anafreisa.teste@gmail.com,F,78035190,Cuiabá/MT,Jardim Santa Isabel,1,Cerveja,4.0,2021-03-31
Scott Brown,64,anafreisa.teste@gmail.com,F,41275058,Salvador/BA,Campinas de Pirajá,0,Vinho Tinto,69.9,2021-03-14
Ricardo Dorsey,28,anafreisa.teste@gmail.com,M,44571002,Santo Antônio de Jesus/BA,Centro,0,Refrigerante Cola,3.5,2021-03-12
Jesus Wright,48,anafreisa.teste@gmail.com,M,33822512,Ribeirão das Neves/MG,Vereda,0,Cerveja,4.0,2021-02-18
Bradley Mercado,31,anafreisa.teste@gmail.com,M,21044653,Rio de Janeiro/RJ,Maré,0,Vinho Tinto,69.9,2021-03-21
Danielle Morris,36,anafreisa.teste@gmail.com,M,40800585,Salvador/BA,Paripe,1,Cerveja,4.0,2021-03-29
Kimberly Wallace,60,anafreisa.teste@gmail.com,M,60030180,Fortaleza/CE,Centro,0,whisky,129.0,2021-03-15
Carla Wood,37,anafreisa.teste@gmail.com,M,5328999,São Paulo/SP,Parque Continental,1,Refrigerante Guaraná,2.3,2021-03-27
Patrick Bruce,43,anafreisa.teste@gmail.com,M,71725504,Brasília/DF,Candangolândia,0,Vinho Branco,56.9,2021-03-14
Laurie Smith,48,anafreisa.teste@gmail.com,F,75145220,Anápolis/GO,Vila São Joaquim,0,whisky,129.0,2021-03-20
Carrie Williams,32,anafreisa.teste@gmail.com,M,60540490,Fortaleza/CE,Bom Jardim,1,Vodka,33.8,2021-03-23
Deborah Spencer,45,anafreisa.teste@gmail.com,F,77813530,Araguaína/TO,Senador,0,Refrigerante Guaraná,2.3,2021-03-11
Jorge Pratt,22,anafreisa.teste@gmail.com,F,21540020,Rio de Janeiro/RJ,Rocha Miranda,0,Refrigerante Cola,3.5,2021-02-14
Vincent Castillo,47,anafreisa.teste@gmail.com,M,88330711,Balneário Camboriú/SC,Centro,0,Refrigerante Cola,3.5,2021-03-19
Brian Salinas,20,anafreisa.teste@gmail.com,F,58706350,Patos/PB,São Sebastião,0,Cerveja,4.0,2021-03-09
Mr. Alan Green,30,anafreisa.teste@gmail.com,M,83829225,Fazenda Rio Grande/PR,Santa Terezinha,0,Vodka,33.8,2021-03-08
Stanley Chandler,29,anafreisa.teste@gmail.com,M,32240299,Contagem/MG,Bandeirantes,0,Cerveja,4.0,2021-02-01
Vicki Moore,43,anafreisa.teste@gmail.com,M,74330035,Goiânia/GO,Jardim Europa,0,Vinho Tinto,69.9,2021-03-21
Erica Carter,47,anafreisa.teste@gmail.com,F,86037810,Londrina/PR,Jardim do Leste,0,Cerveja,4.0,2021-03-19
Julia Kim,34,anafreisa.teste@gmail.com,M,11310450,São Vicente/SP,Centro,0,Vinho Tinto,69.9,2021-03-11
Angela Harris,27,anafreisa.teste@gmail.com,M,6807170,Embu das Artes/SP,Jardim Vista Alegre,0,Água,2.29,2021-03-15
Kevin Snyder,44,anafreisa.teste@gmail.com,M,7865028,Franco da Rocha/SP,Chácara São Luiz,0,whisky,129.0,2021-03-10
James Long,34,anafreisa.teste@gmail.com,F,87023330,Maringá/PR,Conjunto Habitacional Hermann Moraes Barros,1,Vinho Branco,56.9,2021-03-27
Samantha Brown,16,anafreisa.teste@gmail.com,F,41351700,Salvador/BA,Nova Brasília,0,whisky,129.0,2021-03-13
Miranda Cole,44,anafreisa.teste@gmail.com,F,83824450,Fazenda Rio Grande/PR,Gralha Azul,0,Vinho Branco,56.9,2021-03-14
Eddie Clark,67,anafreisa.teste@gmail.com,M,77404020,Gurupi/TO,Parque Residencial dos Cajueiros,0,Cerveja,4.0,2021-03-20
Veronica Rojas,21,anafreisa.teste@gmail.com,F,41385530,Salvador/BA,Sete de Abril,0,Vinho Branco,56.9,2021-03-20
Ronald Tate,34,anafreisa.teste@gmail.com,M,92020200,Canoas/RS,Marechal Rondon,0,Vinho Tinto,69.9,2021-03-03
Anna Hernandez,32,anafreisa.teste@gmail.com,M,23057765,Rio de Janeiro/RJ,Inhoaíba,0,Vodka,33.8,2021-03-19
Andrea Smith,40,anafreisa.teste@gmail.com,M,26010741,Nova Iguaçu/RJ,Parque Ulisses,0,Vinho Branco,56.9,2021-03-11
Adam Taylor,24,anafreisa.teste@gmail.com,M,24755130,São Gonçalo/RJ,Arsenal,0,Vinho Tinto,69.9,2021-03-07
Megan Tran,61,anafreisa.teste@gmail.com,F,18603690,Botucatu/SP,Centro,0,Vinho Branco,56.9,2021-03-19
Taylor Mendez,40,anafreisa.teste@gmail.com,M,67120569,Ananindeua/PA,Quarenta Horas (Coqueiro),0,Tequila,95.99,2021-03-14
Kevin Thompson,30,anafreisa.teste@gmail.com,M,2361010,São Paulo/SP,Associação Sobradinho,0,Refrigerante Guaraná,2.3,2021-03-11
Jesse Johnson,63,anafreisa.teste@gmail.com,M,63050291,Juazeiro do Norte/CE,Romeirão,0,Cerveja,4.0,2021-03-13
Hunter Dawson,29,anafreisa.teste@gmail.com,F,19042320,Presidente Prudente/SP,Parque Nova Alvorada,0,Vinho Tinto,69.9,2021-03-03
Robert Mcdonald,40,anafreisa.teste@gmail.com,F,67013833,Ananindeua/PA,Atalaia,0,whisky,129.0,2021-03-17
Mike George,25,anafreisa.teste@gmail.com,M,89500211,Caçador/SC,Centro,1,Vinho Branco,56.9,2021-03-24
Blake Wilson,48,anafreisa.teste@gmail.com,F,12412080,Pindamonhangaba/SP,Jardim Cristina,0,Vinho Tinto,69.9,2021-02-10
Ashley Williams,34,anafreisa.teste@gmail.com,M,72547231,Brasília/DF,Santa Maria,0,Vinho Tinto,69.9,2021-03-10
Jose Nolan,27,anafreisa.teste@gmail.com,F,6263216,Osasco/SP,Portal D'Oeste,0,Refrigerante Guaraná,2.3,2021-02-24
Jason Sheppard,53,anafreisa.teste@gmail.com,M,60050081,Fortaleza/CE,José Bonifácio,0,Vinho Tinto,69.9,2021-03-20
Sarah Khan,23,anafreisa.teste@gmail.com,M,18040550,Sorocaba/SP,Jardim Paulistano,0,whisky,129.0,2021-03-17
Tyler Ball Jr.,41,anafreisa.teste@gmail.com,F,40110905,Salvador/BA,Canela,0,whisky,129.0,2021-03-05
Mark Richardson,38,anafreisa.teste@gmail.com,M,17230970,Itapuí/SP,Centro,0,Cerveja,4.0,2021-03-20
Calvin Knapp,42,anafreisa.teste@gmail.com,F,49505375,Itabaiana/SE,Miguel Teles de Mendonça,0,Refrigerante Cola,3.5,2021-03-06
Michelle Fields,30,anafreisa.teste@gmail.com,F,58400056,Campina Grande/PB,Centro,1,Tequila,95.99,2021-03-31
Crystal Harvey,32,anafreisa.teste@gmail.com,M,11350180,São Vicente/SP,Cidade Naútica,1,Refrigerante Guaraná,2.3,2021-03-26
Andrew Henson,47,anafreisa.teste@gmail.com,M,38020540,Uberaba/MG,São Benedito,0,Água com gás,3.29,2021-03-03
Laura Doyle,58,anafreisa.teste@gmail.com,M,54580628,Cabo de Santo Agostinho/PE,Ponte dos Carvalhos,1,Cerveja,4.0,2021-03-25
Mrs. Laura Lopez,25,anafreisa.teste@gmail.com,M,77024046,Palmas/TO,Plano Diretor Sul,0,Refrigerante Cola,3.5,2021-03-06
Michael Jenkins,57,anafreisa.teste@gmail.com,M,6345580,Carapicuíba/SP,Jardim Colonial,0,Vinho Branco,56.9,2021-03-12
Ruth Williams,26,anafreisa.teste@gmail.com,M,72329553,Brasília/DF,Samambaia Norte (Samambaia),1,Vodka,33.8,2021-03-23
Melanie Gardner,36,anafreisa.teste@gmail.com,F,22743520,Rio de Janeiro/RJ,Freguesia (Jacarepaguá),0,Refrigerante Guaraná,2.3,2021-02-17
Mrs. Kimberly Garcia,22,anafreisa.teste@gmail.com,F,12081780,Taubaté/SP,Terra Nova,0,whisky,129.0,2021-03-10
Becky Curry,46,anafreisa.teste@gmail.com,M,7178670,Guarulhos/SP,Residencial e Comercial Guarulhos,1,Tequila,95.99,2021-03-30
John Morris,60,anafreisa.teste@gmail.com,M,7087010,Guarulhos/SP,Vila Operária,0,Vinho Branco,56.9,2021-03-17
Joseph Vasquez,37,anafreisa.teste@gmail.com,M,23013444,Rio de Janeiro/RJ,Senador Vasconcelos,0,Gelo,10.2,2021-03-04
Darren Hill,32,anafreisa.teste@gmail.com,M,91150133,Porto Alegre/RS,Costa e Silva,0,Refrigerante Guaraná,2.3,2021-03-03
Yvette Macias,25,anafreisa.teste@gmail.com,F,25243520,Duque de Caxias/RJ,Chácaras Rio-Petrópolis,0,Vinho Branco,56.9,2021-02-16
Ian Torres,36,anafreisa.teste@gmail.com,M,89500091,Caçador/SC,Centro,0,Refrigerante Guaraná,2.3,2021-03-21
Casey Wells,58,anafreisa.teste@gmail.com,F,27335065,Barra Mansa/RJ,Santa Ines,1,Refrigerante Guaraná,2.3,2021-03-23
William Shaffer,34,anafreisa.teste@gmail.com,M,79064458,Campo Grande/MS,Paraíso do Lageado,0,Cerveja,4.0,2021-03-05
John Barrett,17,anafreisa.teste@gmail.com,F,60843286,Fortaleza/CE,Guajiru,1,Refrigerante Cola,3.5,2021-03-30
Timothy Howard,43,anafreisa.teste@gmail.com,F,18301230,Capão Bonito/SP,Vila Bela Vista,0,whisky,129.0,2021-02-03
Timothy Anderson,32,anafreisa.teste@gmail.com,M,88340013,Camboriú/SC,Centro,0,Refrigerante Guaraná,2.3,2021-03-20
Joseph Shannon,38,anafreisa.teste@gmail.com,F,89084370,Indaial/SC,Carijós,0,Vinho Tinto,69.9,2021-03-06
Danielle Owen,22,anafreisa.teste@gmail.com,M,6110280,Osasco/SP,Jardim das Flores,0,Vinho Branco,56.9,2021-03-10
Kelly Watts,59,anafreisa.teste@gmail.com,M,9770300,São Bernardo do Campo/SP,Nova Petrópolis,0,whisky,129.0,2021-03-22
James Sanchez,57,anafreisa.teste@gmail.com,F,14079402,Ribeirão Preto/SP,Jardim Diva Tarlá de Carvalho,0,Vinho Tinto,69.9,2021-02-08
Andrew Cook,25,anafreisa.teste@gmail.com,M,55028575,Caruaru/PE,Vassoural,1,Tequila,95.99,2021-03-31
Lori Fisher,26,anafreisa.teste@gmail.com,F,62227000,Buritizal (Poranga)/CE  - Distrito,,0,Vinho Tinto,69.9,2021-03-16
Vicki Stanley,27,anafreisa.teste@gmail.com,M,89290018,São Bento do Sul/SC,25 de Julho,0,Vinho Tinto,69.9,2021-03-07
Ashley Mcfarland,61,anafreisa.teste@gmail.com,M,72220534,Brasília/DF,Ceilândia Sul (Ceilândia),0,Cerveja,4.0,2021-03-19
Ryan Williams,46,anafreisa.teste@gmail.com,M,59114735,Natal/RN,Nossa Senhora da Apresentação,0,Cerveja,4.0,2021-03-12
Jennifer Dennis,73,anafreisa.teste@gmail.com,M,60767595,Fortaleza/CE,Aracapé,1,Vodka,33.8,2021-03-26
Allen Frey,26,anafreisa.teste@gmail.com,M,25966200,Teresópolis/RJ,Parque do Imbui,0,Vinho Branco,56.9,2021-03-03
Karen Tucker,22,anafreisa.teste@gmail.com,M,40730575,Salvador/BA,Fazenda Coutos,0,Tequila,95.99,2021-03-18
Mallory Carney,41,anafreisa.teste@gmail.com,F,71881150,Brasília/DF,Riacho Fundo II,0,Cerveja,4.0,2021-03-06
Nicholas Nelson,27,anafreisa.teste@gmail.com,F,59035080,Natal/RN,Quintas,0,Vinho Tinto,69.9,2021-03-16
Mrs. Melissa Rogers,18,anafreisa.teste@gmail.com,F,93415195,Novo Hamburgo/RS,Ouro Branco,0,Cerveja,4.0,2021-03-20
Joseph Barber,22,anafreisa.teste@gmail.com,F,57311556,Arapiraca/AL,Senador Teotônio Vilela,0,Refrigerante Cola,3.5,2021-03-09
Mary Johnson,45,anafreisa.teste@gmail.com,M,11602373,São Sebastião/SP,Enseada,0,Tequila,95.99,2021-03-02
Adrian Kemp,29,anafreisa.teste@gmail.com,M,8275780,São Paulo/SP,Fazenda Aricanduva,0,Vinho Tinto,69.9,2021-03-06
Michael Matthews,16,anafreisa.teste@gmail.com,F,91790410,Porto Alegre/RS,Restinga,1,Vinho Tinto,69.9,2021-03-31
Scott Russell,43,anafreisa.teste@gmail.com,F,75479970,Nova Veneza/GO,Setor Central,1,whisky,129.0,2021-03-26
Sarah Taylor,20,anafreisa.teste@gmail.com,F,36050420,Juiz de Fora/MG,Progresso,0,Gelo,10.2,2021-03-17
Joshua Williams,34,anafreisa.teste@gmail.com,F,31741580,Belo Horizonte/MG,Heliópolis,0,Vodka,33.8,2021-02-20
Kathleen Patrick,63,anafreisa.teste@gmail.com,M,76913267,Ji-Paraná/RO,União II,0,Gelo,10.2,2021-03-12
Jeffrey Rivera,39,anafreisa.teste@gmail.com,M,79117430,Campo Grande/MS,Vila Neusa,1,Cerveja,4.0,2021-03-30
Nicole Porter,35,anafreisa.teste@gmail.com,M,24813066,Itaboraí/RJ,Retiro São Joaquim,0,Vinho Branco,56.9,2021-03-14
Christina Ponce,34,anafreisa.teste@gmail.com,M,41253270,Salvador/BA,São Marcos,0,Refrigerante Guaraná,2.3,2021-03-21
Marcus Hill,54,anafreisa.teste@gmail.com,F,13015300,Campinas/SP,Centro,0,Vinho Branco,56.9,2021-02-25
Michael Cummings,45,anafreisa.teste@gmail.com,M,32050185,Contagem/MG,Nova Contagem,0,Vodka,33.8,2021-02-21
Joshua Wiggins,45,anafreisa.teste@gmail.com,F,12071600,Taubaté/SP,Jardim Gurilândia,0,Gelo,10.2,2021-02-13
Nicholas Williams,29,anafreisa.teste@gmail.com,M,8833180,Mogi das Cruzes/SP,Residencial Granja Anita,0,Vinho Tinto,69.9,2021-03-21
Yolanda Ramos,43,anafreisa.teste@gmail.com,F,81850110,Curitiba/PR,Alto Boqueirão,0,Refrigerante Guaraná,2.3,2021-03-15
Daniel Wells,45,anafreisa.teste@gmail.com,M,49089040,Aracaju/SE,Soledade,1,Cerveja,4.0,2021-03-24
Patricia Keith,51,anafreisa.teste@gmail.com,F,61655805,Caucaia/CE,Araturi (Jurema),0,whisky,129.0,2021-03-11
Kelly Edwards,64,anafreisa.teste@gmail.com,M,11722200,Praia Grande/SP,Vila Sônia,0,Refrigerante Cola,3.5,2021-03-05
Yvette Olson,67,anafreisa.teste@gmail.com,M,38740074,Patrocínio/MG,Centro,1,Cerveja,4.0,2021-03-26
Robert Lawson,51,anafreisa.teste@gmail.com,M,89083730,Indaial/SC,Arapongas,1,Vinho Tinto,69.9,2021-03-31
Melissa Patel,42,anafreisa.teste@gmail.com,F,74843745,Goiânia/GO,Setor dos Afonsos,1,Vinho Tinto,69.9,2021-03-28
Joshua Hicks,64,anafreisa.teste@gmail.com,M,38073065,Uberaba/MG,Antônia Cândida I,0,Vinho Branco,56.9,2021-03-08
Amber Bowman,30,anafreisa.teste@gmail.com,M,38056280,Uberaba/MG,Conjunto Alfredo Freire,1,Refrigerante Cola,3.5,2021-03-29
Nicole Roberts,28,anafreisa.teste@gmail.com,M,84270470,Telêmaco Borba/PR,São João,0,Cerveja,4.0,2021-03-10
Danny Mcdaniel,28,anafreisa.teste@gmail.com,M,9835557,São Bernardo do Campo/SP,Santa Cruz,1,Tequila,95.99,2021-03-31
